transaction_id,customer_id,product_id,qty,unit_price,amount,order_date,status
3896,63,36,4,1034.27,4137.08,2023-04-11 06:35,refunded
3897,57,3,5,3069.48,15347.4,2024-04-12 14:24,completed
3898,112,42,1,4579.05,4579.05,2023-10-06 10:48,cancelled
3899,89,7,9,952.07,8568.63,2024-05-20 05:46,completed
3900,163,14,9,2276.28,20486.52,2023-09-16 05:19,completed
3901,105,44,4,2274.78,9099.12,2024-06-21 15:04,completed
3902,49,30,1,868.07,868.07,2023-03-11 14:00,completed
3903,128,34,3,1502.77,4508.31,2023-04-29 01:52,completed
3904,12,40,8,4635.19,37081.52,2024-01-30 01:00,completed
3905,28,4,9,4174.31,37568.79,2024-01-15 06:21,completed
3906,89,10,4,1079.31,4317.24,2024-04-06 00:04,completed
3907,124,17,7,3650.0,25550.0,2024-01-21 17:26,completed
3908,135,48,3,3346.32,10038.96,2023-11-25 11:45,completed
3909,2,17,2,3650.0,7300.0,2023-05-05 11:02,completed
3910,79,42,9,4579.05,41211.45,2023-04-26 22:35,completed
3911,17,44,9,2274.78,20473.02,2023-08-13 20:15,completed
3912,48,33,6,2004.66,12027.96,2023-08-21 05:46,completed
3913,10,16,3,4636.96,13910.88,2024-03-20 19:03,completed
3914,157,16,7,4636.96,32458.72,2023-06-07 10:02,completed
3915,101,13,5,4219.31,21096.55,2023-07-23 07:23,completed
3916,96,34,3,1502.77,4508.31,2023-11-02 16:01,completed
3917,44,17,6,3650.0,21900.0,2023-11-24 13:05,cancelled
3918,197,39,9,3049.5,27445.5,2024-06-22 08:35,completed
3919,100,3,8,3069.48,24555.84,2023-05-31 21:45,completed
3920,19,38,3,3961.37,11884.11,2023-02-19 15:02,completed
3921,155,23,3,3749.23,11247.69,2023-10-01 10:38,cancelled
3922,135,31,9,127.4,1146.6,2023-10-21 04:13,completed
3923,196,24,7,2721.48,19050.36,2023-03-26 00:19,refunded
3924,30,28,5,1416.2,7081.0,2023-04-19 06:41,completed
3925,34,39,9,3049.5,27445.5,2024-05-22 20:11,completed
3926,138,27,3,3054.82,9164.46,2023-01-13 09:36,pending
3927,21,3,8,3069.48,24555.84,2023-11-22 18:16,completed
3928,141,27,2,3054.82,6109.64,2024-04-02 20:22,pending
3929,128,26,6,4828.01,28968.06,2023-12-11 00:58,completed
3930,152,39,2,3049.5,6099.0,2023-04-18 12:10,completed
3931,42,41,9,3272.83,29455.47,2023-05-01 02:54,completed
3932,158,47,9,3360.76,30246.84,2023-08-15 04:12,completed
3933,26,9,3,2154.52,6463.56,2024-06-23 06:44,completed
3934,94,37,4,3571.14,14284.56,2023-01-05 19:50,completed
3935,164,33,1,2004.66,2004.66,2024-02-29 15:54,completed
3936,154,37,4,3571.14,14284.56,2024-06-12 14:21,completed
3937,126,44,6,2274.78,13648.68,2023-10-03 12:49,completed
3938,47,8,3,3789.04,11367.12,2024-03-14 13:38,pending
3939,175,21,8,4807.8,38462.4,2023-12-19 16:56,completed
3940,109,18,7,1666.38,11664.66,2023-02-27 08:45,pending
3941,52,31,1,127.4,127.4,2023-11-19 00:52,completed
3942,89,45,8,522.28,4178.24,2023-01-05 04:22,completed
3943,61,23,1,3749.23,3749.23,2023-03-04 11:46,refunded
3944,13,43,1,4257.69,4257.69,2023-03-04 08:56,completed
3945,177,18,8,1666.38,13331.04,2023-10-28 11:45,completed
3946,169,46,1,1885.55,1885.55,2023-09-25 13:08,completed
3947,99,33,6,2004.66,12027.96,2024-01-19 20:34,completed
3948,84,2,4,3432.15,13728.6,2023-02-05 18:21,pending
3949,11,26,3,4828.01,14484.03,2023-12-05 11:02,completed
3950,18,49,5,2976.92,14884.6,2023-07-22 06:58,completed
3951,80,48,1,3346.32,3346.32,2023-05-17 04:51,completed
3952,21,33,7,2004.66,14032.62,2023-04-17 19:57,completed
3953,150,13,7,4219.31,29535.17,2023-11-27 17:29,refunded
3954,172,3,1,3069.48,3069.48,2023-05-14 04:28,completed
3955,183,13,6,4219.31,25315.86,2024-02-13 14:52,completed
3956,161,13,6,4219.31,25315.86,2023-09-30 17:23,pending
3957,32,29,5,1516.55,7582.75,2023-04-01 21:56,pending
3958,195,22,5,4230.44,21152.2,2023-03-18 09:48,pending
3959,177,42,8,4579.05,36632.4,2023-06-23 21:17,completed
3960,142,10,1,1079.31,1079.31,2024-02-06 12:58,completed
3961,87,25,6,2954.42,17726.52,2023-09-29 10:22,completed
3962,86,33,9,2004.66,18041.94,2023-02-11 15:52,completed
3963,191,14,8,2276.28,18210.24,2023-07-08 03:18,pending
3964,53,19,4,2873.7,11494.8,2023-02-26 10:22,completed
3965,184,22,2,4230.44,8460.88,2023-02-02 02:27,completed
3966,191,49,5,2976.92,14884.6,2023-12-08 15:43,pending
3967,195,19,1,2873.7,2873.7,2023-11-17 09:34,completed
3968,43,6,3,1985.75,5957.25,2023-02-28 02:04,completed
3969,78,37,3,3571.14,10713.42,2024-03-11 01:56,completed
3970,53,50,6,1409.87,8459.22,2023-06-21 17:42,completed
3971,157,19,9,2873.7,25863.3,2023-07-15 18:12,completed
3972,51,34,9,1502.77,13524.93,2023-11-24 20:45,completed
3973,9,13,2,4219.31,8438.62,2023-10-21 22:21,completed
3974,170,42,9,4579.05,41211.45,2024-01-17 11:55,completed
3975,88,41,1,3272.83,3272.83,2023-11-02 19:16,pending
3976,170,33,5,2004.66,10023.3,2023-11-15 00:40,pending
3977,6,7,9,952.07,8568.63,2023-12-23 15:33,completed
3978,148,23,6,3749.23,22495.38,2023-10-30 13:22,completed
3979,107,11,8,2860.12,22880.96,2023-04-29 08:39,completed
3980,96,23,3,3749.23,11247.69,2024-04-20 19:37,completed
3981,146,21,3,4807.8,14423.4,2023-02-15 14:44,completed
3982,187,21,9,4807.8,43270.2,2023-02-20 03:51,completed
3983,195,19,9,2873.7,25863.3,2023-10-12 04:45,completed
3984,38,24,8,2721.48,21771.84,2023-08-14 13:53,completed
3985,183,38,5,3961.37,19806.85,2023-12-30 17:11,completed
3986,103,5,9,908.16,8173.44,2023-04-17 03:13,completed
3987,146,7,7,952.07,6664.49,2024-06-11 04:50,cancelled
3988,183,28,9,1416.2,12745.8,2024-02-06 09:57,refunded
3989,51,32,8,2145.84,17166.72,2023-05-16 14:27,completed
3990,66,9,2,2154.52,4309.04,2024-05-26 22:32,completed
3991,113,22,4,4230.44,16921.76,2023-12-19 04:19,completed
3992,160,30,2,868.07,1736.14,2024-05-07 22:43,completed
3993,132,41,3,3272.83,9818.49,2023-09-10 21:42,completed
3994,144,7,7,952.07,6664.49,2023-12-08 08:30,completed
3995,169,29,5,1516.55,7582.75,2024-06-14 22:46,completed
3996,25,38,9,3961.37,35652.33,2023-01-03 01:04,completed
3997,20,12,6,205.0,1230.0,2023-12-23 05:35,pending
3998,99,49,5,2976.92,14884.6,2023-11-06 20:20,completed
3999,84,36,8,1034.27,8274.16,2023-03-29 18:22,completed
4000,165,3,2,3069.48,6138.96,2023-12-01 06:02,completed
4001,16,45,2,522.28,1044.56,2023-07-31 11:52,completed
4002,120,42,3,4579.05,13737.15,2023-11-27 21:19,cancelled
4003,58,28,6,1416.2,8497.2,2023-11-02 12:46,completed
4004,152,1,8,1243.08,9944.64,2023-01-26 07:43,completed
4005,161,40,5,4635.19,23175.95,2024-01-18 16:46,cancelled
4006,13,25,2,2954.42,5908.84,2023-01-25 01:11,completed
4007,106,30,5,868.07,4340.35,2023-05-09 02:48,pending
4008,174,47,4,3360.76,13443.04,2023-05-27 07:05,completed
4009,191,35,8,119.7,957.6,2023-03-02 04:36,completed
4010,139,42,3,4579.05,13737.15,2023-09-21 22:19,completed
4011,71,30,7,868.07,6076.49,2023-05-21 09:48,completed
4012,101,25,7,2954.42,20680.94,2023-02-20 14:32,completed
4013,13,42,5,4579.05,22895.25,2023-11-14 00:09,pending
4014,54,8,4,3789.04,15156.16,2023-12-05 18:01,completed
4015,74,16,5,4636.96,23184.8,2024-05-25 02:34,completed
4016,164,32,6,2145.84,12875.04,2024-06-13 01:55,pending
4017,181,3,2,3069.48,6138.96,2023-07-11 02:16,completed
4018,166,40,3,4635.19,13905.57,2023-05-13 04:13,completed
4019,64,48,4,3346.32,13385.28,2023-04-14 02:20,pending
4020,88,39,2,3049.5,6099.0,2023-10-07 07:42,completed
4021,50,13,6,4219.31,25315.86,2023-11-10 00:42,completed
4022,2,16,5,4636.96,23184.8,2023-01-16 22:25,pending
4023,191,47,9,3360.76,30246.84,2024-02-20 08:10,completed
4024,158,40,2,4635.19,9270.38,2023-03-17 22:03,completed
4025,182,16,7,4636.96,32458.72,2023-07-01 21:38,completed
4026,79,10,4,1079.31,4317.24,2023-02-23 16:35,completed
4027,22,11,4,2860.12,11440.48,2023-08-24 22:41,completed
4028,18,38,5,3961.37,19806.85,2023-10-17 12:22,completed
4029,67,43,6,4257.69,25546.14,2023-12-09 03:12,completed
4030,122,29,8,1516.55,12132.4,2023-12-26 22:44,completed
4031,173,17,6,3650.0,21900.0,2024-01-21 16:43,completed
4032,166,37,5,3571.14,17855.7,2023-10-08 08:27,pending
4033,191,35,7,119.7,837.9,2023-05-08 19:04,pending
4034,32,39,8,3049.5,24396.0,2024-05-22 08:31,completed
4035,188,13,2,4219.31,8438.62,2023-02-25 08:41,completed
4036,192,43,6,4257.69,25546.14,2024-06-27 14:01,completed
4037,180,24,8,2721.48,21771.84,2023-01-14 04:26,completed
4038,70,26,6,4828.01,28968.06,2023-09-28 03:09,completed
4039,73,21,4,4807.8,19231.2,2024-05-16 03:05,completed
4040,80,8,6,3789.04,22734.24,2024-03-20 00:18,completed
4041,113,28,6,1416.2,8497.2,2023-09-12 07:02,completed
4042,136,28,4,1416.2,5664.8,2023-01-16 12:08,pending
4043,61,49,8,2976.92,23815.36,2023-04-14 02:15,completed
4044,181,4,7,4174.31,29220.17,2023-06-04 06:42,completed
4045,171,37,8,3571.14,28569.12,2023-08-01 16:10,pending
4046,28,10,5,1079.31,5396.55,2023-11-08 00:16,refunded
4047,97,9,9,2154.52,19390.68,2023-07-15 08:45,completed
4048,144,13,6,4219.31,25315.86,2023-12-07 08:54,completed
4049,68,10,3,1079.31,3237.93,2024-01-08 08:50,completed
4050,177,18,5,1666.38,8331.9,2023-03-20 14:10,completed
4051,112,42,9,4579.05,41211.45,2023-10-30 21:36,completed
4052,150,48,2,3346.32,6692.64,2023-01-16 04:00,completed
4053,21,13,7,4219.31,29535.17,2024-06-19 22:22,completed
4054,2,6,5,1985.75,9928.75,2023-09-28 08:11,completed
4055,164,28,7,1416.2,9913.4,2023-03-29 13:53,completed
4056,21,49,8,2976.92,23815.36,2023-02-13 11:43,completed
4057,189,42,7,4579.05,32053.35,2024-01-20 03:54,refunded
4058,89,18,2,1666.38,3332.76,2024-03-26 19:18,pending
4059,30,22,2,4230.44,8460.88,2023-06-11 12:09,pending
4060,13,26,8,4828.01,38624.08,2024-06-27 18:55,completed
4061,2,37,3,3571.14,10713.42,2023-04-07 06:49,pending
4062,128,39,1,3049.5,3049.5,2023-02-26 05:51,completed
4063,175,13,5,4219.31,21096.55,2023-11-18 20:17,completed
4064,42,43,5,4257.69,21288.45,2023-05-14 05:08,cancelled
4065,38,4,6,4174.31,25045.86,2023-11-02 12:54,completed
4066,170,4,9,4174.31,37568.79,2023-06-08 14:11,completed
4067,189,26,6,4828.01,28968.06,2023-06-30 20:34,completed
4068,155,35,2,119.7,239.4,2023-08-12 14:44,completed
4069,10,24,8,2721.48,21771.84,2023-05-04 15:33,pending
4070,11,26,1,4828.01,4828.01,2023-06-20 17:25,completed
4071,175,9,9,2154.52,19390.68,2024-01-20 06:43,completed
4072,106,16,6,4636.96,27821.76,2024-01-30 18:24,completed
4073,59,29,8,1516.55,12132.4,2023-09-21 01:05,completed
4074,181,30,2,868.07,1736.14,2023-09-01 11:48,completed
4075,191,6,5,1985.75,9928.75,2024-01-23 20:08,completed
4076,111,8,7,3789.04,26523.28,2024-05-30 04:06,pending
4077,51,42,3,4579.05,13737.15,2023-08-15 10:09,completed
4078,13,34,3,1502.77,4508.31,2023-01-05 15:09,completed
4079,180,13,5,4219.31,21096.55,2024-01-08 00:53,completed
4080,51,47,2,3360.76,6721.52,2023-04-28 11:45,cancelled
4081,38,48,6,3346.32,20077.92,2023-09-26 01:18,completed
4082,95,33,2,2004.66,4009.32,2023-03-20 18:56,completed
4083,144,43,6,4257.69,25546.14,2023-01-14 05:18,completed
4084,4,26,9,4828.01,43452.09,2024-05-03 04:03,completed
4085,146,41,5,3272.83,16364.15,2024-03-18 02:53,completed
4086,188,29,5,1516.55,7582.75,2024-04-16 03:20,completed
4087,125,23,8,3749.23,29993.84,2023-09-08 20:00,completed
4088,89,31,7,127.4,891.8,2023-10-27 05:44,completed
4089,117,31,3,127.4,382.2,2024-05-20 00:53,completed
4090,72,26,8,4828.01,38624.08,2023-01-19 09:23,pending
4091,159,44,4,2274.78,9099.12,2024-03-18 08:39,pending
4092,45,18,8,1666.38,13331.04,2023-04-01 18:09,completed
4093,134,24,9,2721.48,24493.32,2023-01-07 05:53,completed
4094,110,38,1,3961.37,3961.37,2024-05-25 04:10,completed
4095,64,12,3,205.0,615.0,2023-11-15 08:37,completed
4096,2,12,8,205.0,1640.0,2023-09-15 08:15,completed
4097,185,47,4,3360.76,13443.04,2023-06-13 03:10,completed
4098,91,37,2,3571.14,7142.28,2024-01-03 14:22,completed
4099,94,47,8,3360.76,26886.08,2024-04-11 12:47,completed
4100,41,29,6,1516.55,9099.3,2024-02-11 12:20,completed
4101,9,22,4,4230.44,16921.76,2023-03-18 01:02,completed
4102,156,26,2,4828.01,9656.02,2023-12-20 14:07,completed
4103,52,37,4,3571.14,14284.56,2023-02-24 11:18,completed
4104,37,12,3,205.0,615.0,2023-08-14 06:27,completed
4105,37,20,2,2628.13,5256.26,2023-04-24 06:41,completed
4106,110,20,4,2628.13,10512.52,2024-04-05 08:48,completed
4107,182,31,7,127.4,891.8,2023-11-05 21:53,completed
4108,128,42,4,4579.05,18316.2,2023-10-27 04:51,completed
4109,181,38,5,3961.37,19806.85,2023-12-06 10:46,completed
4110,163,46,8,1885.55,15084.4,2023-04-02 08:14,completed
4111,72,11,5,2860.12,14300.6,2023-07-10 14:46,completed
4112,7,18,4,1666.38,6665.52,2023-01-29 10:52,completed
4113,74,32,1,2145.84,2145.84,2024-03-26 10:17,completed
4114,39,43,8,4257.69,34061.52,2023-04-07 16:09,completed
4115,153,42,9,4579.05,41211.45,2023-07-30 09:48,completed
4116,147,26,6,4828.01,28968.06,2023-02-20 14:24,completed
4117,120,46,3,1885.55,5656.65,2023-11-07 17:10,completed
4118,168,48,9,3346.32,30116.88,2023-01-08 13:22,completed
4119,54,36,1,1034.27,1034.27,2023-05-11 08:19,pending
4120,20,19,5,2873.7,14368.5,2023-02-02 04:23,completed
4121,26,44,9,2274.78,20473.02,2023-04-02 00:45,completed
4122,166,33,1,2004.66,2004.66,2024-03-09 14:43,completed
4123,68,35,3,119.7,359.1,2023-04-14 11:11,cancelled
4124,33,37,4,3571.14,14284.56,2023-02-12 08:13,completed
4125,184,26,5,4828.01,24140.05,2024-06-16 06:15,completed
4126,186,5,5,908.16,4540.8,2023-10-28 19:33,cancelled
4127,106,10,3,1079.31,3237.93,2023-01-11 02:18,completed
4128,65,12,3,205.0,615.0,2023-06-09 15:37,completed
4129,17,49,8,2976.92,23815.36,2023-06-16 09:06,completed
4130,76,17,8,3650.0,29200.0,2024-01-10 13:02,completed
4131,51,50,4,1409.87,5639.48,2023-12-27 02:25,pending
4132,159,17,5,3650.0,18250.0,2023-03-13 18:25,completed
4133,111,14,8,2276.28,18210.24,2023-10-25 13:51,completed
4134,188,19,3,2873.7,8621.1,2023-11-20 10:12,completed
4135,19,44,1,2274.78,2274.78,2024-02-26 02:48,completed
4136,163,36,6,1034.27,6205.62,2023-02-08 22:24,completed
4137,13,4,6,4174.31,25045.86,2023-09-14 07:53,completed
4138,116,9,4,2154.52,8618.08,2023-04-23 06:41,completed
4139,187,44,5,2274.78,11373.9,2023-05-09 02:58,completed
4140,184,44,9,2274.78,20473.02,2024-02-24 01:33,completed
4141,32,2,4,3432.15,13728.6,2023-06-02 10:50,completed
4142,173,26,5,4828.01,24140.05,2023-08-09 18:23,pending
4143,12,11,7,2860.12,20020.84,2024-02-21 15:27,completed
4144,166,6,2,1985.75,3971.5,2024-01-16 02:05,completed
4145,192,13,4,4219.31,16877.24,2023-03-11 00:40,completed
4146,55,43,1,4257.69,4257.69,2023-11-03 20:35,completed
4147,25,17,5,3650.0,18250.0,2023-01-19 02:42,completed
4148,174,6,3,1985.75,5957.25,2023-07-18 01:55,completed
4149,97,26,9,4828.01,43452.09,2024-05-15 16:41,completed
4150,154,35,4,119.7,478.8,2024-01-02 20:53,pending
4151,6,3,1,3069.48,3069.48,2023-05-30 15:16,completed
4152,83,40,7,4635.19,32446.33,2023-03-15 09:49,completed
4153,94,4,1,4174.31,4174.31,2023-10-26 18:04,completed
4154,104,34,2,1502.77,3005.54,2023-05-22 08:41,completed
4155,193,46,2,1885.55,3771.1,2023-05-12 18:00,pending
4156,13,50,5,1409.87,7049.35,2024-06-09 15:55,pending
4157,178,27,3,3054.82,9164.46,2023-09-16 03:06,cancelled
4158,131,17,1,3650.0,3650.0,2024-02-16 21:52,completed
4159,103,3,7,3069.48,21486.36,2023-01-09 07:34,completed
4160,141,45,8,522.28,4178.24,2023-11-14 06:58,completed
4161,87,11,8,2860.12,22880.96,2023-08-29 13:48,completed
4162,73,10,9,1079.31,9713.79,2023-02-02 02:10,completed
4163,77,23,9,3749.23,33743.07,2023-11-08 15:20,completed
4164,104,19,3,2873.7,8621.1,2023-06-05 08:01,completed
4165,158,40,2,4635.19,9270.38,2023-02-09 04:37,completed
4166,15,36,3,1034.27,3102.81,2023-10-07 08:47,completed
4167,47,41,1,3272.83,3272.83,2024-05-15 11:54,completed
4168,18,44,4,2274.78,9099.12,2024-02-11 04:00,pending
4169,66,16,5,4636.96,23184.8,2023-05-30 00:11,completed
4170,150,42,3,4579.05,13737.15,2024-03-07 16:12,pending
4171,123,3,5,3069.48,15347.4,2024-02-03 16:43,completed
4172,157,4,1,4174.31,4174.31,2023-07-15 12:19,completed
4173,192,49,3,2976.92,8930.76,2024-03-01 04:11,completed
4174,79,36,8,1034.27,8274.16,2023-01-28 19:21,completed
4175,166,16,5,4636.96,23184.8,2024-05-11 05:10,pending
4176,25,1,5,1243.08,6215.4,2024-02-28 03:50,completed
4177,16,18,1,1666.38,1666.38,2023-05-05 02:17,pending
4178,95,31,9,127.4,1146.6,2023-08-16 15:41,completed
4179,30,26,1,4828.01,4828.01,2024-06-26 17:14,completed
4180,166,38,9,3961.37,35652.33,2024-03-19 19:34,completed
4181,111,39,9,3049.5,27445.5,2023-11-15 21:49,pending
4182,72,9,4,2154.52,8618.08,2023-09-08 04:02,completed
4183,98,34,4,1502.77,6011.08,2023-08-10 22:53,completed
4184,140,24,9,2721.48,24493.32,2024-05-06 15:25,completed
4185,33,42,9,4579.05,41211.45,2023-01-30 22:09,refunded
4186,125,31,6,127.4,764.4,2023-08-03 21:34,completed
4187,37,32,8,2145.84,17166.72,2024-03-12 11:57,completed
4188,67,34,6,1502.77,9016.62,2023-10-07 05:16,completed
4189,185,8,6,3789.04,22734.24,2023-10-28 07:51,completed
4190,13,46,6,1885.55,11313.3,2023-04-07 06:32,completed
4191,101,44,3,2274.78,6824.34,2023-07-01 19:13,completed
4192,4,15,1,2005.99,2005.99,2023-06-14 05:41,completed
4193,58,41,8,3272.83,26182.64,2024-03-11 00:24,completed
4194,30,37,3,3571.14,10713.42,2023-03-04 22:55,completed
4195,51,16,7,4636.96,32458.72,2023-08-20 13:36,completed
4196,101,35,1,119.7,119.7,2023-04-28 21:45,completed
4197,107,33,3,2004.66,6013.98,2023-05-17 01:13,completed
4198,108,44,5,2274.78,11373.9,2023-01-07 00:34,completed
4199,160,22,7,4230.44,29613.08,2024-01-09 04:10,cancelled
4200,92,49,5,2976.92,14884.6,2023-04-17 00:07,completed
4201,118,48,4,3346.32,13385.28,2023-07-04 18:17,completed
4202,130,13,6,4219.31,25315.86,2023-01-08 18:31,completed
4203,113,32,9,2145.84,19312.56,2024-06-20 20:54,completed
4204,33,31,4,127.4,509.6,2023-12-09 14:43,pending
4205,44,48,6,3346.32,20077.92,2024-03-06 04:02,completed
4206,143,2,4,3432.15,13728.6,2024-03-03 20:15,completed
4207,72,44,7,2274.78,15923.46,2023-02-15 19:25,refunded
4208,125,5,5,908.16,4540.8,2023-02-20 12:40,completed
4209,60,32,2,2145.84,4291.68,2023-07-26 19:43,completed
4210,37,33,2,2004.66,4009.32,2024-01-18 18:50,completed
4211,22,41,1,3272.83,3272.83,2023-08-25 05:05,completed
4212,63,37,1,3571.14,3571.14,2023-08-11 02:54,completed
4213,17,15,5,2005.99,10029.95,2024-03-05 10:27,refunded
4214,195,42,6,4579.05,27474.3,2024-05-31 19:21,completed
4215,115,21,5,4807.8,24039.0,2024-01-18 19:20,completed
4216,68,29,3,1516.55,4549.65,2023-01-07 19:51,completed
4217,137,23,3,3749.23,11247.69,2023-05-07 08:52,completed
4218,198,48,2,3346.32,6692.64,2023-04-19 06:34,completed
4219,56,32,3,2145.84,6437.52,2023-07-08 11:04,completed
4220,145,10,7,1079.31,7555.17,2024-03-01 06:22,completed
4221,136,8,5,3789.04,18945.2,2023-09-18 06:21,completed
4222,179,2,7,3432.15,24025.05,2023-12-24 12:05,completed
4223,26,14,2,2276.28,4552.56,2023-12-24 18:58,completed
4224,30,13,8,4219.31,33754.48,2023-01-31 04:44,completed
4225,86,28,3,1416.2,4248.6,2024-03-18 15:04,completed
4226,194,10,3,1079.31,3237.93,2024-04-09 18:50,completed
4227,144,35,4,119.7,478.8,2023-10-22 02:08,completed
4228,50,46,4,1885.55,7542.2,2023-05-04 04:02,completed
4229,75,17,8,3650.0,29200.0,2024-05-03 07:51,completed
4230,68,16,9,4636.96,41732.64,2024-04-13 04:57,completed
4231,143,6,7,1985.75,13900.25,2023-05-04 09:45,completed
4232,41,19,7,2873.7,20115.9,2023-09-15 19:54,completed
4233,21,8,7,3789.04,26523.28,2023-01-29 18:34,completed
4234,90,11,4,2860.12,11440.48,2023-03-09 02:44,completed
4235,32,47,6,3360.76,20164.56,2023-10-12 22:51,completed
4236,35,48,9,3346.32,30116.88,2023-08-07 13:30,completed
4237,88,7,3,952.07,2856.21,2023-04-09 20:00,completed
4238,6,39,2,3049.5,6099.0,2023-03-23 14:46,completed
4239,178,18,7,1666.38,11664.66,2024-04-03 14:22,completed
4240,1,24,1,2721.48,2721.48,2024-04-22 17:10,completed
4241,193,12,4,205.0,820.0,2024-06-20 07:14,completed
4242,168,32,3,2145.84,6437.52,2024-04-13 03:26,completed
4243,187,23,7,3749.23,26244.61,2023-08-22 22:32,completed
4244,103,35,5,119.7,598.5,2023-04-24 07:43,completed
4245,21,3,7,3069.48,21486.36,2023-07-28 09:34,completed
4246,91,46,9,1885.55,16969.95,2024-05-30 21:46,completed
4247,191,31,3,127.4,382.2,2023-02-05 20:39,completed
4248,15,14,3,2276.28,6828.84,2023-08-04 16:39,completed
4249,175,44,8,2274.78,18198.24,2023-12-07 08:53,completed
4250,108,6,1,1985.75,1985.75,2023-08-02 18:53,completed
4251,173,41,8,3272.83,26182.64,2024-04-23 14:49,completed
4252,154,2,1,3432.15,3432.15,2024-04-10 20:58,completed
4253,103,21,1,4807.8,4807.8,2023-11-18 04:13,completed
4254,108,7,6,952.07,5712.42,2023-06-22 21:43,completed
4255,103,35,6,119.7,718.2,2023-07-07 20:02,completed
4256,200,46,7,1885.55,13198.85,2024-06-04 04:27,completed
4257,31,40,2,4635.19,9270.38,2024-05-11 21:03,completed
4258,42,23,6,3749.23,22495.38,2023-03-30 21:53,completed
4259,11,22,6,4230.44,25382.64,2024-01-08 20:35,completed
4260,144,28,8,1416.2,11329.6,2023-03-31 07:01,completed
4261,74,13,9,4219.31,37973.79,2024-01-27 05:35,refunded
4262,195,26,4,4828.01,19312.04,2023-07-24 19:10,completed
4263,110,46,1,1885.55,1885.55,2024-01-21 19:00,completed
4264,96,15,5,2005.99,10029.95,2023-04-03 22:43,completed
4265,142,19,5,2873.7,14368.5,2024-03-09 05:08,pending
4266,117,18,2,1666.38,3332.76,2024-05-06 01:44,completed
4267,186,7,3,952.07,2856.21,2024-04-15 07:20,completed
4268,1,12,4,205.0,820.0,2023-02-01 02:27,completed
4269,114,12,8,205.0,1640.0,2023-02-02 02:03,completed
4270,49,30,8,868.07,6944.56,2023-05-24 20:05,completed
4271,92,32,9,2145.84,19312.56,2023-06-05 20:07,completed
4272,9,40,5,4635.19,23175.95,2023-06-28 00:52,completed
4273,154,40,3,4635.19,13905.57,2023-12-30 08:31,completed
4274,6,9,2,2154.52,4309.04,2024-01-05 20:21,refunded
4275,114,38,1,3961.37,3961.37,2024-01-12 14:10,completed
4276,142,2,6,3432.15,20592.9,2024-02-25 18:28,completed
4277,84,21,2,4807.8,9615.6,2023-04-23 20:42,completed
4278,8,31,8,127.4,1019.2,2023-06-02 16:19,completed
4279,117,13,7,4219.31,29535.17,2023-08-23 09:07,completed
4280,20,17,5,3650.0,18250.0,2024-05-20 19:36,completed
4281,163,3,7,3069.48,21486.36,2023-09-15 07:11,completed
4282,94,29,9,1516.55,13648.95,2023-07-22 18:51,pending
4283,193,40,6,4635.19,27811.14,2023-02-11 06:53,completed
4284,78,16,4,4636.96,18547.84,2023-05-21 00:24,completed
4285,124,7,8,952.07,7616.56,2023-03-08 15:38,completed
4286,166,26,6,4828.01,28968.06,2024-03-13 18:37,completed
4287,10,9,7,2154.52,15081.64,2023-02-21 18:21,completed
4288,83,8,6,3789.04,22734.24,2024-05-31 18:45,completed
4289,157,19,6,2873.7,17242.2,2023-02-12 04:58,completed
4290,37,43,6,4257.69,25546.14,2024-01-18 04:17,pending
4291,16,22,7,4230.44,29613.08,2024-03-06 02:02,completed
4292,111,11,4,2860.12,11440.48,2023-08-27 17:56,completed
4293,174,29,9,1516.55,13648.95,2023-07-17 13:15,pending
4294,101,11,5,2860.12,14300.6,2023-11-10 18:31,completed
4295,72,12,9,205.0,1845.0,2023-05-29 20:25,completed
4296,155,50,2,1409.87,2819.74,2024-04-28 00:09,completed
4297,126,37,5,3571.14,17855.7,2023-10-24 13:52,cancelled
4298,123,24,1,2721.48,2721.48,2024-05-11 19:07,completed
4299,96,44,9,2274.78,20473.02,2023-08-05 17:13,completed
4300,155,48,4,3346.32,13385.28,2023-08-30 06:10,cancelled
4301,67,25,7,2954.42,20680.94,2023-06-01 08:07,completed
4302,59,17,4,3650.0,14600.0,2023-05-12 04:07,pending
4303,6,9,8,2154.52,17236.16,2023-12-04 22:04,completed
4304,66,42,6,4579.05,27474.3,2024-03-18 18:20,completed
4305,50,28,8,1416.2,11329.6,2023-03-17 21:34,completed
4306,56,16,8,4636.96,37095.68,2023-01-28 09:28,completed
4307,122,25,7,2954.42,20680.94,2023-01-31 14:46,pending
4308,102,50,6,1409.87,8459.22,2024-01-24 15:12,completed
4309,79,27,4,3054.82,12219.28,2023-01-06 21:03,completed
4310,191,18,9,1666.38,14997.42,2024-05-14 03:47,completed
4311,197,45,6,522.28,3133.68,2024-03-17 21:50,cancelled
4312,175,9,7,2154.52,15081.64,2024-02-17 13:50,completed
4313,183,32,8,2145.84,17166.72,2023-08-16 11:17,completed
4314,89,31,8,127.4,1019.2,2023-01-26 03:41,completed
4315,162,12,5,205.0,1025.0,2023-02-04 11:26,completed
4316,43,32,7,2145.84,15020.88,2023-02-02 12:44,completed
4317,10,23,1,3749.23,3749.23,2023-02-08 12:55,pending
4318,158,34,4,1502.77,6011.08,2023-07-28 21:04,completed
4319,160,24,1,2721.48,2721.48,2023-11-13 07:51,completed
